"date","value","avg1","avg5","avg10"
1858-01-15,-32,96.25,99.5166666666667,NA
1858-02-15,-65,93.6666666666667,99.3333333333333,NA
1858-03-15,29,94.6666666666667,99.55,NA
1858-04-15,98,93.25,98.85,NA
1858-05-15,140,91.1666666666667,98.5333333333333,NA
1858-06-15,213,90.5833333333333,99.3833333333333,NA
1858-07-15,203,92.6666666666667,98.6833333333333,NA
1858-08-15,188,100.916666666667,98.7833333333333,NA
1858-09-15,180,105.333333333333,99.3666666666667,NA
1858-10-15,123,106.166666666667,98.6333333333333,NA
1858-11-15,1,107.666666666667,98.15,NA
1858-12-15,9,105.333333333333,98.0666666666667,NA
1859-01-15,-7,108.416666666667,98.5333333333333,NA
1859-02-15,34,111.5,98.7666666666667,NA
1859-03-15,82,109.25,99.3,NA
1859-04-15,108,108.833333333333,99.3833333333333,NA
1859-05-15,158,111.5,100.016666666667,NA
1859-06-15,185,108.25,99.7833333333333,NA
1859-07-15,240,110,100.133333333333,NA
1859-08-15,225,107,101.9,NA
1859-09-15,153,102.916666666667,103.6,NA
1859-10-15,118,102.25,104.666666666667,NA
1859-11-15,33,102.666666666667,105.3,NA
1859-12-15,-30,103.166666666667,105.733333333333,NA
1860-01-15,14,98.1666666666667,105.3,NA
1860-02-15,-2,95.75,104.6,103.241666666667
1860-03-15,33,96.8333333333333,103.9,104.308333333333
1860-04-15,100,94.75,102.166666666667,105.475
1860-05-15,163,94,102.366666666667,105.85
1860-06-15,191,95.9166666666667,103.333333333333,105.575
1860-07-15,180,91.4166666666667,105.5,104.825
1860-08-15,196,94.5,109.5,103.591666666667
1860-09-15,166,96.8333333333333,112.283333333333,102.325
1860-10-15,93,95.1666666666667,114.116666666667,101.325
1860-11-15,24,92.1666666666667,115.533333333333,101.35
1860-12-15,-7,93.1666666666667,114.95,102.325
1861-01-15,-40,95.75,113.75,103.35
1861-02-15,35,97.9166666666667,111.55,104.183333333333
1861-03-15,61,98.75,108.916666666667,105.741666666667
1861-04-15,80,100.666666666667,105.8,106.375
1861-05-15,127,102.5,105.833333333333,106.583333333333
1861-06-15,203,101,106.816666666667,106.358333333333
1861-07-15,211,104.583333333333,108.15,105.575
1861-08-15,222,108.333333333333,109.766666666667,104.283333333333
1861-09-15,176,114.75,111.716666666667,103.041666666667
1861-10-15,116,122.583333333333,112.916666666667,102.091666666667
1861-11-15,46,127.833333333333,113.15,102.45
1862-01-15,-25,129,112.683333333333,102.841666666667
1862-02-15,3,127.916666666667,110.25,103.9
1862-03-15,80,124.166666666667,107.083333333333,105.325
1862-04-15,138,120,103.983333333333,106.575
1862-05-15,174,113.333333333333,102.066666666667,107.283333333333
1862-06-15,190,112.666666666667,100.866666666667,107.741666666667
1862-07-15,217,120.916666666667,101.516666666667,107.583333333333
1862-08-15,198,128.833333333333,103.433333333333,106.533333333333
1862-09-15,177,136.75,106.6,104.95
1862-10-15,126,141.583333333333,109,103.441666666667
1863-01-15,36,144.416666666667,111.15,102.133333333333
1863-02-15,38,147.333333333333,111.633333333333,102.275
1863-03-15,74,144.083333333333,111.2,102.583333333333
1863-04-15,98,138.5,110.133333333333,103.666666666667
1863-05-15,175,128.416666666667,107.85,105.758333333333
1863-06-15,196,119.75,105.1,107.216666666667
1863-07-15,208,111.416666666667,103.8,108.15
1863-08-15,225,108.5,104.166666666667,108.725
1863-09-15,178,108,105.266666666667,108.491666666667
1863-10-15,131,105.916666666667,108.016666666667,107.875
1863-11-15,56,102.25,109.583333333333,106.616666666667
1863-12-15,22,102.5,112.116666666667,105.475
1864-01-15,-64,100.166666666667,114.116666666667,104.3
1864-02-15,3,95.75,115.016666666667,104.783333333333
1864-03-15,68,94,114.65,105.041666666667
1864-04-15,73,90.9166666666667,112.616666666667,106.15
1864-05-15,131,89.1666666666667,109.8,107.333333333333
1864-06-15,199,84.5833333333333,106.783333333333,108.041666666667
1864-07-15,180,90.1666666666667,104.8,108.966666666667
1864-08-15,172,86.6666666666667,104.883333333333,109.241666666667
1864-09-15,157,81.75,105.9,109.158333333333
1864-10-15,94,86.4166666666667,107.666666666667,107.866666666667
1864-11-15,35,91.1666666666667,108.75,106.408333333333
1864-12-15,-33,89.3333333333333,109.55,105.291666666667
1865-01-15,3,93.4166666666667,109.9,104.216666666667
1865-02-15,-39,95.0833333333333,110.183333333333,103.55
1865-03-15,9,95.75,109.433333333333,103.983333333333
1865-04-15,129,97.5833333333333,107.766666666667,104.641666666667
1865-05-15,188,99.5833333333333,105.3,106.025
1865-06-15,177,102.416666666667,102.983333333333,107.283333333333
1865-07-15,229,103.416666666667,102.1,108.225
1865-08-15,192,110.5,102.183333333333,108.425
1865-09-15,165,114.666666666667,101.833333333333,108.016666666667
1865-10-15,116,114.333333333333,101.833333333333,107.35
1865-11-15,59,109.416666666667,102.016666666667,106.258333333333
1865-12-15,1,112.416666666667,102.15,104.575
1866-01-15,15,110,102.183333333333,103.441666666667
1866-02-15,46,109.083333333333,101.916666666667,103.25
1866-03-15,59,110.416666666667,102.033333333333,103.783333333333
1866-04-15,125,108.166666666667,102,104.975
1866-05-15,129,107.666666666667,101.683333333333,105.666666666667
1866-06-15,213,107.166666666667,102.033333333333,106.491666666667
1866-07-15,200,105.666666666667,102.8,107.55
1866-08-15,181,106.083333333333,103.733333333333,108.158333333333
1866-09-15,181,104.166666666667,103.266666666667,107.816666666667
1866-10-15,89,102.833333333333,104.15,106.75
1866-11-15,53,104.166666666667,104.9,105.175
1866-12-15,-5,101.916666666667,104.366666666667,103.191666666667
1867-01-15,-3,101.5,105.016666666667,102.141666666667
1867-02-15,51,103.666666666667,105.333333333333,101.866666666667
1867-03-15,36,102.916666666667,105.633333333333,102.675
1867-04-15,109,103.666666666667,105.483333333333,103.716666666667
1867-05-15,145,101.666666666667,105.733333333333,104.508333333333
1867-06-15,186,101,106.6,104.841666666667
1867-07-15,195,99.8333333333333,106.366666666667,105.083333333333
1867-08-15,207,99.1666666666667,106.233333333333,104.991666666667
1867-09-15,172,100.583333333333,106.45,104.558333333333
1867-10-15,98,99.6666666666667,105.85,103.958333333333
1867-11-15,29,103.083333333333,105.45,102.966666666667
1867-12-15,-13,104.583333333333,105.566666666667,102.191666666667
1868-01-15,-17,105.833333333333,105.3,102
1868-02-15,43,106,105.216666666667,101.708333333333
1868-03-15,53,107.083333333333,104.833333333333,101.658333333333
1868-04-15,98,109.666666666667,104.566666666667,101.583333333333
1868-05-15,186,110.333333333333,104.666666666667,101.083333333333
1868-06-15,204,115,104.05,100.891666666667
1868-07-15,210,114.916666666667,103.083333333333,100.941666666667
1868-08-15,209,116.25,102.333333333333,100.85
1868-09-15,185,115.166666666667,102.3,100.558333333333
1868-10-15,129,117.5,101.933333333333,100.483333333333
1868-11-15,37,116.666666666667,101.75,100.458333333333
1868-12-15,43,113.583333333333,100.866666666667,100.375
1869-01-15,-18,114.333333333333,100.983333333333,100.825
1869-02-15,59,112.833333333333,101.3,100.841666666667
1869-03-15,40,112,100.983333333333,100.633333333333
1869-04-15,126,108.333333333333,100.883333333333,100.95
1869-05-15,176,109.416666666667,100.55,100.7
1869-06-15,167,107.416666666667,99.6,100.533333333333
1869-07-15,219,108,99.4833333333333,100.841666666667
1869-08-15,191,99.1666666666667,98.85,100.883333333333
1869-09-15,175,97.6666666666667,99.45,101.025
1869-10-15,85,94.9166666666667,99.7666666666667,101.116666666667
1869-11-15,50,93.9166666666667,100.266666666667,100.9
1869-12-15,19,95.3333333333333,100.133333333333,101.075
1870-01-15,-11,94.8333333333333,100.266666666667,101.008333333333
1870-02-15,-47,94.5,99.8,100.95
1870-03-15,22,91.75,99.6833333333333,100.858333333333
1870-04-15,93,93,100.15,100.466666666667
1870-05-15,164,94.25,100.633333333333,100.141666666667
1870-06-15,184,89.6666666666667,101.4,100.35
1870-07-15,213,87,101.9,100.066666666667
1870-08-15,187,91,101.233333333333,100.116666666667
1870-09-15,142,93.9166666666667,101.483333333333,99.9333333333333
1870-10-15,100,94.75,101.333333333333,99.6083333333333
1870-11-15,65,90.9166666666667,100.15,99.3666666666667
1870-12-15,-36,88.9166666666667,99.6333333333333,99.1916666666667
1871-01-15,-43,88.4166666666667,99.7,98.6416666666667
1871-02-15,1,89.5,99.7833333333333,98.2
1871-03-15,57,91.1666666666667,99.0833333333333,98.1833333333333
1871-04-15,103,89.75,98.9666666666667,98.125
1871-05-15,118,87.0833333333333,99.2333333333333,97.9166666666667
1871-06-15,160,84.9166666666667,98.7166666666667,97.675
1871-07-15,207,87.6666666666667,98.85,97.625
1871-08-15,200,88.6666666666667,97.95,97.75
1871-09-15,162,89.9166666666667,98,97.425
1871-10-15,83,92,97.75,97.5833333333333
1871-11-15,33,96.75,96.5,97.15
1871-12-15,-62,98.25,96.7,97.3166666666667
1872-01-15,-10,97.9166666666667,96.6666666666667,97.4333333333333
1872-02-15,13,96.1666666666667,96.4333333333333,97.225
1872-03-15,72,96.4166666666667,96.4166666666667,97.225
1872-04-15,128,100,96.75,96.975
1872-05-15,175,102.083333333333,96.0666666666667,96.7333333333333
1872-06-15,178,110,95.55,96.7666666666667
1872-07-15,203,111.916666666667,95.65,96.725
1872-08-15,179,111.083333333333,95.6666666666667,96.7916666666667
1872-09-15,165,110.75,95.2666666666667,96.45
1872-10-15,126,107.5,95.0833333333333,96.3166666666667
1872-11-15,58,102.5,94.8333333333333,96.4833333333333
1872-12-15,33,102.083333333333,95.1333333333333,96.55
1873-01-15,13,103,94.8333333333333,96.55
1873-02-15,3,105.916666666667,95.0166666666667,96.4333333333333
1873-03-15,68,104.083333333333,95.0333333333333,96.375
1873-04-15,89,103.75,94.65,96.425
1873-05-15,115,103.333333333333,94.0666666666667,96.0916666666667
1873-06-15,173,101.583333333333,94.3333333333333,95.8333333333333
1873-07-15,214,99.6666666666667,94.2,95.5916666666667
1873-08-15,214,99.8333333333333,94.0666666666667,95.375
1873-09-15,143,97.75,94.0666666666667,95.2166666666667
1873-10-15,122,99.5833333333333,94.3166666666667,95.0916666666667
1873-11-15,53,98.4166666666667,94.0833333333333,95.1166666666667
1873-12-15,12,98.9166666666667,94.4833333333333,94.5666666666667
1874-01-15,-10,99.1666666666667,94.2666666666667,94.5416666666667
1874-02-15,5,96.0833333333333,94.2,94.2083333333333
1874-03-15,43,98.6666666666667,93.8666666666667,94.175
1874-04-15,111,97.25,94.2833333333333,93.875
1874-05-15,101,93.5833333333333,93.75,93.4416666666667
1874-06-15,179,91.5833333333333,95.0333333333333,93.6083333333333
1874-07-15,217,92,95.3833333333333,93.25
1874-08-15,177,87.75,95.6,93.325
1874-09-15,174,84,95,93.2416666666667
1874-10-15,105,81.5833333333333,94.1833333333333,93.2666666666667
1874-11-15,9,85.5833333333333,93.2,92.9583333333333
1874-12-15,-12,87.5,93.4,92.1583333333333
1875-01-15,-5,85.6666666666667,93.1833333333333,92.0666666666667
1875-02-15,-46,87.4166666666667,93.7833333333333,92.375
1875-03-15,-2,84.8333333333333,93.2166666666667,92.5083333333333
1875-04-15,82,82.5,92.4833333333333,92.725
1875-05-15,149,84.25,92.3333333333333,92.4416666666667
1875-06-15,202,83.5833333333333,91.7,92.3833333333333
1875-07-15,195,79.75,91.2,92.3666666666667
1875-08-15,198,83,91.6333333333333,92.3083333333333
1875-09-15,143,87.9166666666667,91.2666666666667,92.45
1875-10-15,77,90.9166666666667,91.5166666666667,92.4666666666667
1875-11-15,30,87.1666666666667,92.0333333333333,92.3583333333333
1875-12-15,-20,85.6666666666667,92.0333333333333,92.9833333333333
1876-01-15,-51,85.5833333333333,91.4833333333333,92.9416666666667
1876-02-15,-7,85.4166666666667,90.9666666666667,92.9
1876-03-15,57,85.3333333333333,91.35,92.7916666666667
1876-04-15,118,87.9166666666667,91.2166666666667,92.5083333333333
1876-05-15,104,85.5,91,92.65
1876-06-15,184,88.4166666666667,90.4166666666667,92.7666666666667
1876-07-15,194,93.5833333333333,90.2333333333333,92.8
1876-08-15,196,96.3333333333333,90.4666666666667,92.775
1876-09-15,142,94.5833333333333,90.35,92.5666666666667
1876-10-15,108,91.3333333333333,90,92.425
1876-11-15,1,92.3333333333333,90.3833333333333,92.4166666666667
1876-12-15,15,92.8333333333333,90.5166666666667,92.9916666666667
1877-01-15,11,92.5,89.8333333333333,93.125
1877-02-15,26,94.0833333333333,90.2166666666667,93.175
1877-03-15,36,93.1666666666667,90.0666666666667,93.3416666666667
1877-04-15,79,91,89.7833333333333,93.075
1877-05-15,116,95,89.85,92.8666666666667
1877-06-15,190,93.3333333333333,88.7666666666667,92.725
1877-07-15,190,91,88.4833333333333,92.7083333333333
1877-08-15,215,91.25,89.0833333333333,92.625
1877-09-15,131,92.0833333333333,89.75,92.525
1877-10-15,82,94.1666666666667,90.3666666666667,92.35
1877-11-15,49,96.6666666666667,90.05,92.2916666666667
1877-12-15,-5,95.25,89.6333333333333,92.125
1878-01-15,-17,94.5,89.9,91.8583333333333
1878-02-15,29,91.8333333333333,89.6,91.9666666666667
1878-03-15,46,94.75,89.8666666666667,91.4416666666667
1878-04-15,104,97.4166666666667,90.2833333333333,91.3166666666667
1878-05-15,146,96.6666666666667,90.65,91.6
1878-06-15,173,95.1666666666667,91.6333333333333,91.6666666666667
1878-07-15,181,94.8333333333333,91.6833333333333,91.5083333333333
1878-08-15,183,94,91.7333333333333,91.2833333333333
1878-09-15,166,93.1666666666667,91.5166666666667,91.375
1878-10-15,114,92,90.7,91.225
1878-11-15,40,90.1666666666667,91.2166666666667,91.1083333333333
1878-12-15,-23,91.3333333333333,91.05,91.075
1879-01-15,-21,90.9166666666667,91.3333333333333,91.35
1879-02-15,19,92.3333333333333,91.35,91.4583333333333
1879-03-15,36,92.25,91.2666666666667,91.5583333333333
1879-04-15,90,90.0833333333333,90.5666666666667,91.275
1879-05-15,124,87.8333333333333,91.0833333333333,91.6916666666667
1879-06-15,187,83.3333333333333,90.95,91.4666666666667
1879-07-15,176,83.25,90.8666666666667,91.3416666666667
1879-08-15,200,80.8333333333333,90.75,91.375
1879-09-15,165,81,91.6833333333333,91.2333333333333
1879-10-15,88,83.4166666666667,91.9666666666667,91.1416666666667
1879-11-15,13,83.9166666666667,92.5333333333333,91.2583333333333
1879-12-15,-77,83.0833333333333,92.05,91.5083333333333
1880-01-15,-22,86,92.2333333333333,91.2416666666667
1880-02-15,-10,84.3333333333333,91.4666666666667,91.8166666666667
1880-03-15,38,83.8333333333333,91.8333333333333,92.2666666666667
1880-04-15,119,85,92.2166666666667,92.5666666666667
1880-05-15,130,88.25,92.25,92.3583333333333
1880-06-15,177,97.9166666666667,92.55,92.275
1880-07-15,211,95.75,92.5166666666667,92.35
1880-08-15,180,96.25,92.3,92.1583333333333
1880-09-15,159,96.75,91.6166666666667,92.275
1880-10-15,102,92.5833333333333,91.1166666666667,92.4583333333333
1880-11-15,52,93,91.1666666666667,92.5666666666667
1880-12-15,39,92.75,91.3,92.675
1881-01-15,-48,92.75,91.5333333333333,92.9666666666667
1881-02-15,-4,94.1666666666667,91.6,92.8583333333333
1881-03-15,44,92.3333333333333,91.4,92.4416666666667
1881-04-15,69,89.3333333333333,91.2333333333333,92.3666666666667
1881-05-15,135,87.6666666666667,91.2166666666667,92.6916666666667
1881-06-15,174,85,91.7333333333333,92.5416666666667
1881-07-15,211,89.5,92.4666666666667,92.5416666666667
1881-08-15,197,91.4166666666667,92.45,92.5416666666667
1881-09-15,137,95.4166666666667,92.7666666666667,92.8083333333333
1881-10-15,66,97.6666666666667,92.55,92.8666666666667
1881-11-15,32,98.9166666666667,93,93.3
1881-12-15,7,97.8333333333333,92.4166666666667,93.275
1882-01-15,6,97,92.85,92.8583333333333
1882-02-15,19,94.6666666666667,92.5333333333333,92.5
1882-03-15,92,96,92.4,92.425
1882-04-15,96,99.25,92.5,92.575
1882-05-15,150,100.833333333333,92.6666666666667,92.7
1882-06-15,161,101.333333333333,94.25,92.5333333333333
1882-07-15,201,99.25,94,92.7833333333333
1882-08-15,169,99,94.55,92.55
1882-09-15,153,91.75,94.7833333333333,92.8083333333333
1882-10-15,105,89.9166666666667,94.7666666666667,92.725
1882-11-15,51,89.8333333333333,94.6666666666667,92.675
1882-12-15,13,91.5,94.9166666666667,92.6083333333333
1883-01-15,-19,91,94.8,92.5083333333333
1883-02-15,16,92.5,94.7166666666667,91.9916666666667
1883-03-15,5,92.5833333333333,94.6833333333333,91.9166666666667
1883-04-15,74,92.5,94.6333333333333,91.725
1883-05-15,149,91.5,94.4833333333333,91.775
1883-06-15,181,91.0833333333333,93.7166666666667,91.8166666666667
1883-07-15,195,94.5833333333333,94.25,91.8166666666667
1883-08-15,187,94.75,93.9833333333333,91.8333333333333
1883-09-15,154,98.9166666666667,93.3666666666667,91.675
1883-10-15,104,99.1666666666667,94.0333333333333,91.4083333333333
1883-11-15,39,99.3333333333333,94.1666666666667,91.225
1883-12-15,8,96.9166666666667,94.0333333333333,91.4333333333333
1884-01-15,23,97.5,93.75,91.3833333333333
1884-02-15,18,97,93.7333333333333,91.15
1884-03-15,55,97.25,94.35,90.9583333333333
1884-04-15,77,96.4166666666667,95.1666666666667,91
1884-05-15,151,95.0833333333333,95.5166666666667,91.4333333333333
1884-06-15,152,95.9166666666667,95.6,91.5416666666667
1884-07-15,202,90.9166666666667,94.85,91.6916666666667
1884-08-15,181,91.3333333333333,94.25,91.55
1884-09-15,157,91.0833333333333,93.1666666666667,91.2166666666667
1884-10-15,94,94.5,93.1833333333333,91.4166666666667
1884-11-15,23,92.25,92.8666666666667,91.5583333333333
1884-12-15,18,95.5833333333333,93.0166666666667,91.8416666666667
1885-01-15,-37,95.75,93.3333333333333,92.1333333333333
1885-02-15,23,95.25,93.6333333333333,92.0166666666667
1885-03-15,52,95.25,93.7833333333333,92.2
1885-04-15,118,95.6666666666667,93.2333333333333,91.9833333333333
1885-05-15,124,97.3333333333333,93.1,92.2
1885-06-15,192,95.25,92.6666666666667,92.05
1885-07-15,204,97,92.5,91.8416666666667
1885-08-15,175,93.4166666666667,91.6833333333333,92.0916666666667
1885-09-15,157,89.6666666666667,92.2166666666667,91.9583333333333
1885-10-15,99,88.9166666666667,92.3333333333333,91.8833333333333
1885-11-15,43,90.5,92.3833333333333,91.7833333333333
1885-12-15,-7,88.3333333333333,92.3333333333333,90.9833333333333
1886-01-15,-16,87.5,92.1,90.8333333333333
1886-02-15,-20,89.25,92.0666666666667,90.6833333333333
1886-03-15,7,90.6666666666667,91.95,90.6833333333333
1886-04-15,109,92,91.5833333333333,90.725
1886-05-15,143,92.8333333333333,91.2333333333333,90.95
1886-06-15,166,94.4166666666667,91.1333333333333,90.925
1886-07-15,194,92.5,90.3,90.7333333333333
1886-08-15,196,92.75,89.85,90.5583333333333
1886-09-15,174,94.4166666666667,89.15,90.75
1886-10-15,115,93.4166666666667,89.45,91.1916666666667
1886-11-15,53,92.4166666666667,89.8666666666667,91.1333333333333
1886-12-15,12,92.75,90.6666666666667,91.1666666666667
1887-01-15,-39,94.9166666666667,90.5333333333333,91.0166666666667
1887-02-15,-17,94.1666666666667,90.5666666666667,90.9416666666667
1887-03-15,27,93.1666666666667,90.0333333333333,90.3333333333333
1887-04-15,97,89.5833333333333,90.3333333333333,90.35
1887-05-15,131,88.75,90.45,90.2583333333333
1887-06-15,170,86.6666666666667,89.4333333333333,90.3666666666667
1887-07-15,220,87.5,90.2666666666667,90.2416666666667
1887-08-15,187,86.1666666666667,89.4833333333333,90.5916666666667
1887-09-15,162,87,89.6166666666667,90.675
1887-10-15,72,85.6666666666667,89.2,90.5916666666667
1887-11-15,43,87.4166666666667,89.7333333333333,90.3
1887-12-15,-13,88.0833333333333,89.1833333333333,90.0416666666667
1888-01-15,-29,84.8333333333333,88.8833333333333,89.5333333333333
1888-02-15,-33,84.6666666666667,89.4666666666667,89.65
1888-03-15,37,83.4166666666667,89.2333333333333,90.1166666666667
1888-04-15,81,84.25,89.1333333333333,90.325
1888-05-15,152,82.1666666666667,89.0833333333333,90.3
1888-06-15,178,83.4166666666667,88.25,90.275
1888-07-15,181,83.5833333333333,87.4166666666667,90.2916666666667
1888-08-15,185,85.5833333333333,87.3833333333333,90.3833333333333
1888-09-15,147,83.5833333333333,88,90.4416666666667
1888-10-15,82,84.75,87.4166666666667,90.55
1888-11-15,18,86.75,87.7333333333333,90.4916666666667
1888-12-15,2,88.5833333333333,87.8166666666667,90.5
1889-01-15,-27,89.6666666666667,87.7166666666667,90
1889-02-15,-9,89.5,87.3833333333333,90.125
1889-03-15,13,87.6666666666667,87.15,90.2333333333333
1889-04-15,95,90.1666666666667,87.2166666666667,90.6916666666667
1889-05-15,176,91.1666666666667,86.75,90.7
1889-06-15,200,87.4166666666667,86.7333333333333,90.825
1889-07-15,194,90.75,87.1833333333333,90.8916666666667
1889-08-15,183,89.5,87.6333333333333,90.9666666666667
1889-09-15,125,93.4166666666667,87.5,90.85
1889-10-15,112,93.25,87.5166666666667,90.975
1889-11-15,30,91.5833333333333,87.65,91.2
1889-12-15,-43,88.1666666666667,87.7166666666667,91.0583333333333
1890-01-15,13,87.5,87.15,91.175
1890-02-15,-24,89.75,87.55,90.575
1890-03-15,60,91.25,87.5666666666667,90.3916666666667
1890-04-15,93,89.6666666666667,87.95,90.2166666666667
1890-05-15,156,90.5,87.5,90.3583333333333
1890-06-15,159,89.3333333333333,87.4166666666667,90.2416666666667
1890-07-15,186,82.75,86.5666666666667,90.2833333333333
1890-08-15,210,82.9166666666667,87.6166666666667,90.3916666666667
1890-09-15,143,81.5833333333333,88.0166666666667,90.5166666666667
1890-10-15,93,80,88.3166666666667,90.4916666666667
1890-11-15,40,80.5,88.2166666666667,90.6416666666667
1890-12-15,-57,81.5,88.2166666666667,90.7083333333333
1891-01-15,-66,81.6666666666667,88.4833333333333,90.475
1891-02-15,-22,78.8333333333333,88.7,90.65
1891-03-15,44,80.25,88.9333333333333,91.175
1891-04-15,74,82.4166666666667,89.5166666666667,90.9416666666667
1891-05-15,162,81.1666666666667,89.75,90.8416666666667
1891-06-15,171,86.8333333333333,89.8666666666667,91.0083333333333
1891-07-15,188,91.3333333333333,89.7,91.0666666666667
1891-08-15,176,94,90.4,90.875
1891-09-15,160,91.9166666666667,91.3166666666667,90.7416666666667
1891-10-15,119,93.9166666666667,91.9333333333333,90.8083333333333
1891-11-15,25,92,91.5333333333333,90.6666666666667
1891-12-15,11,92.25,90.9833333333333,90.6
1892-01-15,-12,92.0833333333333,91.25,90.8416666666667
1892-02-15,10,95,91.3666666666667,91.2083333333333
1892-03-15,19,95.25,91.6666666666667,91.6333333333333
1892-04-15,98,93.25,91.6166666666667,91.6666666666667
1892-05-15,139,92.5,91.95,91.675
1892-06-15,174,90.0833333333333,92.6833333333333,91.8416666666667
1892-07-15,186,84.4166666666667,92.0833333333333,91.6583333333333
1892-08-15,211,86.0833333333333,91.6666666666667,91.7333333333333
1892-09-15,163,89.5833333333333,91.1666666666667,91.6916666666667
1892-10-15,95,89.6666666666667,91.2333333333333,91.8666666666667
1892-11-15,16,90.25,90.9833333333333,91.7333333333333
1892-12-15,-18,90.5833333333333,91.3,91.8416666666667
1893-01-15,-80,91.5,91.6833333333333,92.1666666666667
1893-02-15,30,90.4166666666667,91.3166666666667,92.7
1893-03-15,61,90.25,91.8,92.9166666666667
1893-04-15,99,92.0833333333333,91.85,93.2
1893-05-15,146,93.4166666666667,92.2,93.1833333333333
1893-06-15,178,95.6666666666667,93.1666666666667,93.1416666666667
1893-07-15,197,99.25,93.5333333333333,93.1833333333333
1893-08-15,198,99.5,93.9166666666667,93.3
1893-09-15,161,100.083333333333,94.35,93.4
1893-10-15,117,102.833333333333,94.4666666666667,93.6333333333333
1893-11-15,32,103.333333333333,93.95,94.0333333333333
1893-12-15,9,102.416666666667,94.2,94.25
1894-01-15,-37,103.5,94.4166666666667,94.7083333333333
1894-02-15,33,102.833333333333,94.3666666666667,94.9333333333333
1894-03-15,68,101.333333333333,94.3333333333333,95.2083333333333
1894-04-15,132,100.666666666667,94.4,95.2916666666667
1894-05-15,152,102.166666666667,94.5833333333333,95
1894-06-15,167,101.5,94.4666666666667,94.7583333333333
1894-07-15,210,102.666666666667,94.5,94.8166666666667
1894-08-15,190,95.8333333333333,94.7833333333333,94.8833333333333
1894-09-15,143,92.6666666666667,95.7666666666667,95.1333333333333
1894-10-15,109,89.75,95.8166666666667,94.9333333333333
1894-11-15,50,88.8333333333333,95.7,95.25
1894-12-15,1,89.75,95.9666666666667,95.25
1895-01-15,-23,89.6666666666667,96.1666666666667,95.2083333333333
1895-02-15,-49,89.5,95.9166666666667,95.7416666666667
1895-03-15,30,91.9166666666667,95.8166666666667,95.375
1895-04-15,97,90.8333333333333,95.7833333333333,95.3
1895-05-15,141,91.75,95.9666666666667,95.0916666666667
1895-06-15,178,91.75,96.2666666666667,95.2833333333333
1895-07-15,209,90,97.7666666666667,95.4916666666667
1895-08-15,188,94.1666666666667,97.7833333333333,95.3083333333333
1895-09-15,172,97.5,97.8166666666667,95.5083333333333
1895-10-15,96,96.1666666666667,98.0833333333333,95.6333333333333
1895-11-15,61,95.3333333333333,98.15,95.8666666666667
1895-12-15,1,96,98.0666666666667,96.5333333333333
1896-01-15,-44,95.3333333333333,97.8833333333333,96.7
1896-02-15,1,94.0833333333333,97.9,96.5833333333333
1896-03-15,70,92.9166666666667,97.8666666666667,96.5333333333333
1896-04-15,81,95.1666666666667,97.75,96.7833333333333
1896-05-15,131,93.0833333333333,98.3166666666667,96.675
1896-06-15,186,93.3333333333333,98.6333333333333,96.8
1896-07-15,201,96.1666666666667,99.7166666666667,96.9666666666667
1896-08-15,173,98.3333333333333,99.4666666666667,97.1083333333333
1896-09-15,158,99,99.1,96.9666666666667
1896-10-15,123,100.666666666667,98.65,96.925
1896-11-15,36,100.75,98.4666666666667,96.975
1896-12-15,4,101.083333333333,98.5333333333333,97.1416666666667
1897-01-15,-10,100.833333333333,98.3833333333333,97.5166666666667
1897-02-15,27,102.75,98.4,97.4166666666667
1897-03-15,78,102.666666666667,98.6,97.65
1897-04-15,101,100.166666666667,98.25,97.5916666666667
1897-05-15,132,99.4166666666667,98.55,97.3166666666667
1897-06-15,190,99.0833333333333,97.8166666666667,97.2166666666667
1897-07-15,198,100.75,98.3333333333333,97.1416666666667
1897-08-15,196,101.083333333333,99.8166666666667,96.8916666666667
1897-09-15,157,99.8333333333333,99.5833333333333,96.725
1897-10-15,93,101,99.3666666666667,96.6583333333333
1897-11-15,27,102.5,99.2,96.5833333333333
1897-12-15,0,101.083333333333,99.2666666666667,96.4916666666667
1898-01-15,10,100.083333333333,99.3,96.9583333333333
1898-02-15,31,100.333333333333,99.3,97.0916666666667
1898-03-15,63,100.5,99.2166666666667,97.2
1898-04-15,115,101.916666666667,99.4166666666667,96.9416666666667
1898-05-15,150,105.166666666667,99.5333333333333,96.925
1898-06-15,173,107.5,99.9,96.8166666666667
1898-07-15,186,109,99.8666666666667,96.7666666666667
1898-08-15,199,107.916666666667,99.25,96.6333333333333
1898-09-15,159,106.5,98.7166666666667,96.5
1898-10-15,110,105.666666666667,99.1,96.4166666666667
1898-11-15,66,104.916666666667,99.4,96.625
1898-12-15,28,104.75,99.4,96.575
1899-01-15,28,106,99.5166666666667,96.7083333333333
1899-02-15,18,105.333333333333,99.85,96.6333333333333
1899-03-15,46,105,99.6,96.45
1899-04-15,105,103.166666666667,99.45,96.2083333333333
1899-05-15,141,103.333333333333,99.3666666666667,96.0916666666667
1899-06-15,171,97.4166666666667,99.8166666666667,96.175
1899-07-15,201,95.75,100.533333333333,96.1833333333333
1899-08-15,191,97.5833333333333,100.05,96.2583333333333
1899-09-15,155,95.0833333333333,99.5333333333333,96.1916666666667
1899-10-15,88,93.3333333333333,99.3666666666667,96.075
1899-11-15,68,92.5,98.9333333333333,95.95
